"t
[s]","Io
[W/m2]","vo
[m/s]","To
[Â°C]","Tsky
[Â°C]","To_n
[Â°C]","CO2o_ppm
[ppm]","dayNR
[-]",RH           [%]
24418800.0,219.44,2.5,11.7,-7.2,8.551,320.0,283.0,65.6
24422400.0,77.78,2.5,10.0,-10.0,7.849,320.0,283.0,74.7
24426000.0,16.67,2.0,8.7,-11.3,7.237,320.0,283.0,81.8
24429600.0,0.0,2.0,7.8,-12.2,6.385,320.0,283.0,81.8
24433200.0,0.0,2.5,7.9,-12.1,6.237,320.0,283.0,78.7
24436800.0,0.0,4.0,7.5,-12.5,6.022,320.0,283.0,80.8
24440400.0,0.0,3.5,7.6,-12.4,5.795,320.0,283.0,76.7
24444000.0,0.0,4.0,7.6,-12.4,6.116,320.0,283.0,80.8
24447600.0,0.0,4.0,7.2,-12.8,5.896,320.0,283.0,82.8
24451200.0,0.0,5.0,7.4,-12.6,6.007,320.0,283.0,81.8
24454800.0,0.0,4.0,7.5,-12.5,6.022,320.0,284.0,80.8
24458400.0,0.0,5.5,7.2,-12.8,5.502,320.0,284.0,77.7
24462000.0,0.0,5.5,7.3,-12.7,5.436,320.0,284.0,75.7
24465600.0,0.0,5.0,7.0,-13.0,5.236,320.0,284.0,76.7
24469200.0,0.0,4.5,6.5,-13.5,5.078,320.0,284.0,80.8
24472800.0,0.0,4.5,6.3,-13.7,4.508,320.0,284.0,75.7
24476400.0,5.56,5.5,6.2,-13.8,4.415,320.0,284.0,75.7
24480000.0,30.56,6.5,6.3,2.3,4.661,320.0,284.0,77.7
24483600.0,55.56,7.0,6.7,2.7,5.035,320.0,284.0,77.7
24487200.0,83.33,6.5,7.5,3.5,5.54,320.0,284.0,74.7
24490800.0,155.56,6.5,8.6,4.6,6.387,320.0,284.0,72.6
24494400.0,144.44,6.0,9.4,5.4,7.033,320.0,284.0,71.6
24498000.0,166.67,7.0,9.9,5.9,7.219,320.0,284.0,68.6
24501600.0,94.44,7.5,9.7,5.7,7.218,320.0,284.0,70.6
24505200.0,80.56,7.5,10.3,6.3,7.211,320.0,284.0,64.5
24508800.0,33.33,6.5,9.9,5.9,7.31,320.0,284.0,69.6
24512400.0,5.56,6.5,9.6,5.6,7.392,320.0,284.0,73.7
24516000.0,0.0,6.5,9.4,5.4,7.382,320.0,284.0,75.7
24519600.0,0.0,6.0,9.4,5.4,7.12,320.0,284.0,72.6
24523200.0,0.0,5.5,9.1,5.1,7.104,320.0,284.0,75.7
24526800.0,0.0,5.5,9.1,5.1,6.932,320.0,284.0,73.7
24530400.0,0.0,5.0,8.9,4.9,7.342,320.0,284.0,80.8
24534000.0,0.0,5.0,8.6,4.6,7.142,320.0,284.0,81.8
24537600.0,0.0,5.0,8.5,4.5,7.212,320.0,284.0,83.8
24541200.0,0.0,4.5,8.5,4.5,7.295,320.0,285.0,84.8
24544800.0,0.0,4.0,8.2,4.2,7.17,320.0,285.0,86.9
24548400.0,0.0,4.5,8.0,4.0,7.137,320.0,285.0,88.9
24552000.0,0.0,4.0,7.6,3.6,7.139,320.0,285.0,93.9
24555600.0,0.0,4.5,7.4,3.4,7.019,320.0,285.0,95.0
24559200.0,0.0,3.5,7.3,3.3,6.997,320.0,285.0,96.0
24562800.0,13.89,4.0,7.5,3.5,6.886,320.0,285.0,91.9
24566400.0,80.56,3.0,7.7,3.7,7.003,320.0,285.0,90.9
24570000.0,266.67,3.5,8.6,4.6,7.39,320.0,285.0,84.8
24573600.0,413.89,4.0,10.2,-7.4,7.853,320.0,285.0,72.7
24577200.0,488.89,5.0,11.3,-8.1,8.291,320.0,285.0,66.6
24580800.0,505.56,4.5,12.1,-8.3,8.808,320.0,285.0,64.6
24584400.0,416.67,3.5,12.4,-6.7,8.669,320.0,285.0,60.5
24588000.0,358.33,4.0,12.5,-8.1,8.756,320.0,285.0,60.5
24591600.0,233.33,3.0,12.4,-8.2,8.464,320.0,285.0,58.5
24595200.0,130.56,3.0,11.0,-9.0,8.305,320.0,285.0,69.6
24598800.0,16.67,1.5,9.2,-10.8,7.795,320.0,285.0,82.8
24602400.0,0.0,1.0,7.5,-12.5,6.886,320.0,285.0,91.9
24606000.0,0.0,1.0,6.6,-13.4,6.305,320.0,285.0,96.0
24609600.0,0.0,1.0,6.0,-14.0,5.784,320.0,285.0,97.0
24613200.0,0.0,0.5,5.7,-14.3,5.415,320.0,285.0,96.0
24616800.0,0.0,1.0,6.1,-13.9,5.883,320.0,285.0,97.0
24620400.0,0.0,1.0,6.7,-13.3,6.478,320.0,285.0,97.0
24624000.0,0.0,1.0,5.6,-14.4,5.53,320.0,285.0,99.0
24627600.0,0.0,1.0,3.4,-16.6,3.271,320.0,286.0,98.0
24631200.0,0.0,1.0,4.0,-16.0,3.934,320.0,286.0,99.0
24634800.0,0.0,1.0,3.3,-16.7,3.171,320.0,286.0,98.0
24638400.0,0.0,0.5,1.8,-18.2,1.679,320.0,286.0,98.0
24642000.0,0.0,0.0,1.4,-18.6,1.282,320.0,286.0,98.0
24645600.0,0.0,0.5,1.6,-18.4,1.481,320.0,286.0,98.0
24649200.0,33.33,0.5,2.4,-17.6,2.276,320.0,286.0,98.0
24652800.0,166.67,0.5,5.4,1.4,5.189,320.0,286.0,97.0
24656400.0,291.67,0.5,9.3,-5.7,7.203,320.0,286.0,74.7
24660000.0,391.67,0.5,11.6,-5.3,7.873,320.0,286.0,59.5
24663600.0,441.67,0.5,12.1,-5.8,8.205,320.0,286.0,58.5
24667200.0,480.56,0.5,12.3,-7.4,7.655,320.0,286.0,51.4
24670800.0,413.89,1.0,13.2,-6.0,7.97,320.0,286.0,47.3
24674400.0,213.89,1.5,12.3,-1.1,8.276,320.0,286.0,57.5
24678000.0,177.78,1.0,13.2,-0.2,8.514,320.0,286.0,52.4
24681600.0,91.67,1.5,10.7,-5.9,8.034,320.0,286.0,69.6
24685200.0,13.89,1.0,8.5,-11.3,7.048,320.0,286.0,81.8
24688800.0,0.0,0.5,6.1,-13.9,5.297,320.0,286.0,88.9
24692400.0,0.0,0.5,4.9,-15.1,4.275,320.0,286.0,90.9
24696000.0,0.0,0.5,4.1,-15.9,3.833,320.0,286.0,96.0
24699600.0,0.0,0.5,4.1,-15.9,3.833,320.0,286.0,96.0
24703200.0,0.0,0.5,2.5,-17.5,2.313,320.0,286.0,97.0
24706800.0,0.0,0.5,1.7,-18.3,1.52,320.0,286.0,97.0
24710400.0,0.0,0.5,1.5,-18.5,1.381,320.0,286.0,98.0
24714000.0,0.0,0.5,1.1,-18.9,0.983,320.0,287.0,98.0
24717600.0,0.0,0.5,0.5,-19.5,0.386,320.0,287.0,98.0
24721200.0,0.0,0.5,0.9,-19.1,0.784,320.0,287.0,98.0
24724800.0,0.0,0.0,1.5,-18.5,1.381,320.0,287.0,98.0
24728400.0,0.0,0.5,1.2,-18.8,1.083,320.0,287.0,98.0
24732000.0,0.0,0.5,0.4,-19.6,0.287,320.0,287.0,98.0
24735600.0,16.67,0.0,0.4,-19.6,0.287,320.0,287.0,98.0
24739200.0,163.89,0.0,4.7,0.7,4.426,320.0,287.0,96.0
24742800.0,191.67,0.5,7.6,-3.1,6.828,320.0,287.0,89.9
24746400.0,305.56,0.5,10.2,-3.6,8.391,320.0,287.0,78.7
24750000.0,255.56,1.0,11.2,-0.2,9.049,320.0,287.0,75.7
24753600.0,463.89,1.0,12.1,-7.2,9.104,320.0,287.0,67.6
24757200.0,155.56,1.0,11.4,2.7,8.763,320.0,287.0,70.6
24760800.0,230.56,1.0,12.4,-2.1,8.259,320.0,287.0,56.4
24764400.0,133.33,0.5,11.1,-6.6,8.677,320.0,287.0,72.7
24768000.0,55.56,1.0,9.3,-10.7,7.974,320.0,287.0,83.8
24771600.0,16.67,1.0,9.2,-10.8,7.283,320.0,287.0,76.7
24775200.0,0.0,0.5,7.0,-13.0,6.398,320.0,287.0,91.9
24778800.0,0.0,0.0,5.5,-14.5,5.288,320.0,287.0,97.0
24782400.0,0.0,0.5,4.4,-15.6,4.13,320.0,287.0,96.0
24786000.0,0.0,0.0,3.6,-16.4,3.273,320.0,287.0,95.0
24789600.0,0.0,0.0,2.4,-17.6,2.214,320.0,287.0,97.0
24793200.0,0.0,0.5,3.5,-16.5,3.37,320.0,287.0,98.0
24796800.0,0.0,0.5,3.7,-16.3,3.569,320.0,287.0,98.0
24800400.0,0.0,0.5,2.2,-17.8,2.077,320.0,288.0,98.0
24804000.0,0.0,0.5,1.4,-18.6,1.282,320.0,288.0,98.0
24807600.0,0.0,0.0,0.9,-19.1,0.784,320.0,288.0,98.0
24811200.0,0.0,0.0,0.2,-19.8,0.088,320.0,288.0,98.0
24814800.0,0.0,0.5,-0.1,-20.1,-0.258,320.0,288.0,97.1
24818400.0,0.0,0.0,0.1,-19.9,-0.011,320.0,288.0,98.0
24822000.0,22.22,0.5,1.3,-18.7,1.182,320.0,288.0,98.0
24825600.0,63.89,0.5,3.7,-0.3,3.569,320.0,288.0,98.0
24829200.0,172.22,0.5,6.6,2.6,6.305,320.0,288.0,96.0
24832800.0,272.22,1.0,9.9,-2.8,8.546,320.0,288.0,83.8
24836400.0,255.56,0.5,11.3,-0.2,8.672,320.0,288.0,70.6
24840000.0,330.56,1.0,11.7,-2.9,8.355,320.0,288.0,63.5
24843600.0,208.33,1.5,11.4,0.4,8.187,320.0,288.0,64.5
24847200.0,105.56,0.5,11.3,7.3,8.002,320.0,288.0,63.5
24850800.0,166.67,1.0,11.9,7.9,8.827,320.0,288.0,66.6
24854400.0,105.56,1.5,10.5,3.3,8.128,320.0,288.0,72.7
24858000.0,5.56,0.5,7.3,-3.1,6.382,320.0,288.0,87.9
24861600.0,0.0,0.5,6.0,-7.6,5.639,320.0,288.0,95.0
24865200.0,0.0,1.0,5.1,-11.7,4.822,320.0,288.0,96.0
24868800.0,0.0,1.0,3.6,-16.4,3.47,320.0,288.0,98.0
24872400.0,0.0,0.5,3.1,-16.9,2.972,320.0,288.0,98.0
24876000.0,0.0,0.5,3.3,-16.7,3.171,320.0,288.0,98.0
24879600.0,0.0,0.5,3.6,-16.4,3.273,320.0,288.0,95.0
24883200.0,0.0,0.5,4.6,-15.4,4.327,320.0,288.0,96.0
24886800.0,0.0,2.0,5.2,-14.8,4.709,320.0,289.0,92.9
24890400.0,0.0,2.0,4.9,-15.1,4.275,320.0,289.0,90.9
24894000.0,0.0,2.5,5.7,-14.3,5.127,320.0,289.0,91.9
24897600.0,0.0,3.0,6.1,-13.9,5.297,320.0,289.0,88.9
24901200.0,0.0,3.5,5.8,-14.2,4.713,320.0,289.0,84.8
24904800.0,0.0,4.0,5.9,-14.1,4.66,320.0,289.0,82.8
24908400.0,13.89,4.5,6.5,-13.5,5.231,320.0,289.0,82.8
24912000.0,72.22,4.5,7.5,3.5,6.181,320.0,289.0,82.8
24915600.0,141.67,4.5,9.0,5.0,7.436,320.0,289.0,80.8
24919200.0,222.22,6.0,11.3,7.3,9.235,320.0,289.0,76.7
24922800.0,266.67,5.5,12.2,8.2,9.974,320.0,289.0,75.7
24926400.0,163.89,5.0,12.4,8.4,10.545,320.0,289.0,79.8
24930000.0,94.44,4.0,13.3,9.3,11.291,320.0,289.0,78.7
24933600.0,58.33,3.5,14.1,10.1,12.242,320.0,289.0,80.8
24937200.0,16.67,2.0,14.0,10.0,12.448,320.0,289.0,83.8
24940800.0,16.67,2.0,14.0,10.0,12.448,320.0,289.0,83.8
24944400.0,2.78,1.0,13.2,6.0,12.264,320.0,289.0,89.9
24948000.0,0.0,1.5,13.5,6.3,12.362,320.0,289.0,87.9
24951600.0,0.0,1.5,12.8,8.8,11.969,320.0,289.0,90.9
24955200.0,0.0,1.0,12.2,8.2,12.021,320.0,289.0,98.0
24958800.0,0.0,1.0,12.2,8.2,12.021,320.0,289.0,98.0
24962400.0,0.0,1.0,12.2,8.2,12.021,320.0,289.0,98.0
24966000.0,0.0,1.0,12.2,8.2,12.021,320.0,289.0,98.0
24969600.0,0.0,1.0,12.1,8.1,11.922,320.0,289.0,98.0
24973200.0,0.0,1.0,11.8,7.8,11.624,320.0,290.0,98.0
24976800.0,0.0,1.0,11.6,7.6,11.425,320.0,290.0,98.0
24980400.0,0.0,1.0,11.5,7.5,11.325,320.0,290.0,98.0
24984000.0,0.0,2.0,11.3,7.3,11.126,320.0,290.0,98.0
24987600.0,0.0,2.5,11.6,7.6,11.07,320.0,290.0,94.0
24991200.0,0.0,2.5,11.6,7.6,10.981,320.0,290.0,93.0
24994800.0,8.33,4.0,12.8,8.8,11.592,320.0,290.0,86.9
24998400.0,47.22,5.0,12.5,8.5,11.115,320.0,290.0,84.8
25002000.0,44.44,4.5,11.7,7.7,10.535,320.0,290.0,86.9
25005600.0,55.56,4.5,11.5,7.5,10.614,320.0,290.0,89.9
25009200.0,63.89,5.0,11.5,7.5,10.614,320.0,290.0,89.9
25012800.0,66.67,5.0,11.5,7.5,10.614,320.0,290.0,89.9
25016400.0,72.22,4.5,11.6,7.6,10.711,320.0,290.0,89.9
25020000.0,30.56,4.0,11.3,7.3,10.775,320.0,290.0,94.0
25023600.0,83.33,3.5,11.7,7.7,10.717,320.0,290.0,88.9
25027200.0,30.56,4.0,11.2,7.2,10.412,320.0,290.0,90.9
25030800.0,5.56,4.0,10.9,6.9,10.119,320.0,290.0,90.9
25034400.0,0.0,4.0,10.9,6.9,10.207,320.0,290.0,91.9
25038000.0,0.0,4.5,10.8,6.8,10.022,320.0,290.0,90.9
25041600.0,0.0,4.0,10.5,6.5,9.817,320.0,290.0,91.9
25045200.0,0.0,4.0,10.2,6.2,9.524,320.0,290.0,91.9
25048800.0,0.0,5.0,10.3,6.3,9.707,320.0,290.0,92.9
25052400.0,0.0,3.5,10.2,6.2,9.179,320.0,290.0,87.9
25056000.0,0.0,4.0,10.0,6.0,8.814,320.0,290.0,85.8
25059600.0,0.0,4.0,9.5,5.5,8.335,320.0,291.0,85.8
25063200.0,0.0,4.0,9.2,5.2,8.131,320.0,291.0,86.8
25066800.0,0.0,4.0,9.5,5.5,8.42,320.0,291.0,86.9
25070400.0,0.0,4.0,9.5,5.5,8.335,320.0,291.0,85.8
25074000.0,0.0,4.0,9.4,5.4,8.324,320.0,291.0,86.9
25077600.0,0.0,4.0,8.9,4.9,8.008,320.0,291.0,88.9
25081200.0,16.67,4.0,9.3,5.3,8.143,320.0,291.0,85.8
25084800.0,108.33,3.5,10.2,6.2,8.568,320.0,291.0,80.8
25088400.0,202.78,4.5,10.7,-1.1,8.768,320.0,291.0,77.7
25092000.0,230.56,5.5,10.7,-0.7,8.586,320.0,291.0,75.7
25095600.0,163.89,4.5,10.3,6.3,8.305,320.0,291.0,76.7
25099200.0,255.56,5.0,11.3,-0.8,8.766,320.0,291.0,71.6
25102800.0,216.67,5.0,9.4,5.4,8.07,320.0,291.0,83.8
25106400.0,166.67,3.5,9.9,-1.8,7.934,320.0,291.0,76.7
25110000.0,72.22,3.0,9.2,5.2,7.795,320.0,291.0,82.8
25113600.0,66.67,1.5,9.4,5.4,7.469,320.0,291.0,76.7
25117200.0,5.56,2.5,8.9,4.9,6.834,320.0,291.0,74.7
25120800.0,0.0,2.0,7.4,3.4,6.086,320.0,291.0,82.8
25124400.0,0.0,2.5,7.3,3.3,6.304,320.0,291.0,86.9
25128000.0,0.0,1.5,6.4,-0.8,5.287,320.0,291.0,84.8
25131600.0,0.0,2.5,6.6,-0.6,5.402,320.0,291.0,83.8
25135200.0,0.0,2.0,6.9,-0.3,5.533,320.0,291.0,81.8
25138800.0,0.0,2.0,6.1,2.1,5.518,320.0,291.0,91.9
25142400.0,0.0,2.5,5.5,1.5,4.86,320.0,291.0,90.9
25146000.0,0.0,3.0,4.1,0.1,3.833,320.0,292.0,96.0
25149600.0,0.0,2.0,4.4,0.4,4.13,320.0,292.0,96.0
25153200.0,0.0,1.0,4.1,0.1,3.631,320.0,292.0,92.9
25156800.0,0.0,2.0,4.3,0.3,4.031,320.0,292.0,96.0
25160400.0,0.0,1.5,3.5,-3.7,3.174,320.0,292.0,95.0
25164000.0,0.0,2.0,4.1,0.1,3.833,320.0,292.0,96.0
25167600.0,16.67,2.5,4.3,0.3,3.827,320.0,292.0,92.9
25171200.0,144.44,2.5,5.9,1.9,5.03,320.0,292.0,87.9
25174800.0,216.67,3.0,8.3,-4.3,6.446,320.0,292.0,76.7
25178400.0,272.22,3.0,9.3,-3.9,7.203,320.0,292.0,74.7
25182000.0,272.22,4.5,9.9,-2.7,7.579,320.0,292.0,72.7
25185600.0,263.89,6.0,9.7,-2.9,7.835,320.0,292.0,77.7
25189200.0,188.89,7.0,9.4,5.4,7.382,320.0,292.0,75.7
25192800.0,88.89,6.0,8.8,4.8,7.332,320.0,292.0,81.8
25196400.0,27.78,7.5,8.4,4.4,7.281,320.0,292.0,85.8
25200000.0,5.56,6.5,8.0,4.0,7.296,320.0,292.0,90.9
25203600.0,0.0,5.5,8.1,4.1,7.472,320.0,292.0,91.9
25207200.0,0.0,4.5,8.6,4.6,8.122,320.0,292.0,94.0
25210800.0,0.0,3.0,7.7,0.5,7.315,320.0,292.0,95.0
25214400.0,0.0,2.0,6.2,-4.2,5.91,320.0,292.0,96.0
25218000.0,0.0,1.5,5.3,-8.3,5.02,320.0,292.0,96.0
25221600.0,0.0,1.0,4.4,-12.4,4.13,320.0,292.0,96.0
25225200.0,0.0,1.0,3.4,-16.6,3.075,320.0,292.0,94.9
25228800.0,0.0,1.0,1.7,-18.3,1.398,320.0,292.0,94.9
25232400.0,0.0,1.0,2.1,-17.9,1.916,320.0,293.0,97.0
25236000.0,0.0,1.0,1.6,-18.4,1.42,320.0,293.0,97.0
25239600.0,0.0,1.0,1.4,-18.6,1.102,320.0,293.0,94.9
25243200.0,0.0,1.5,2.9,-17.1,2.582,320.0,293.0,94.9
25246800.0,0.0,1.0,0.6,-19.4,0.486,320.0,293.0,98.0
25250400.0,0.0,1.0,1.3,-18.7,1.182,320.0,293.0,98.0
25254000.0,19.44,1.0,1.8,-18.2,1.679,320.0,293.0,98.0
25257600.0,72.22,1.5,4.9,0.9,4.624,320.0,293.0,96.0
25261200.0,116.67,1.5,6.7,2.7,6.18,320.0,293.0,92.9
25264800.0,227.78,2.0,8.9,-2.7,7.342,320.0,293.0,80.8
25268400.0,252.78,1.5,9.8,-2.2,7.841,320.0,293.0,76.7
25272000.0,258.33,2.0,10.6,-1.9,7.943,320.0,293.0,69.6
25275600.0,169.44,3.0,10.6,6.6,7.571,320.0,293.0,65.6
25279200.0,183.33,3.0,10.6,-2.4,7.194,320.0,293.0,61.5
25282800.0,133.33,3.0,10.1,-2.9,7.672,320.0,293.0,71.6
25286400.0,66.67,2.0,9.6,-3.4,7.48,320.0,293.0,74.7
25290000.0,2.78,1.5,8.9,-7.3,7.004,320.0,293.0,76.7
25293600.0,0.0,1.0,8.2,-11.2,6.436,320.0,293.0,77.7
25297200.0,0.0,1.0,8.1,-11.3,6.912,320.0,293.0,84.8
25300800.0,0.0,1.5,8.3,-11.1,7.022,320.0,293.0,83.8
25304400.0,0.0,1.5,8.3,-11.1,7.103,320.0,293.0,84.8
25308000.0,0.0,1.5,7.9,3.9,7.198,320.0,293.0,90.9
25311600.0,0.0,2.0,8.1,4.1,7.234,320.0,293.0,88.9
25315200.0,0.0,2.0,8.4,4.4,8.005,320.0,293.0,95.0
25318800.0,0.0,2.0,8.9,4.9,8.335,320.0,294.0,92.9
25322400.0,0.0,2.0,9.2,5.2,8.712,320.0,294.0,94.0
25326000.0,0.0,2.0,9.3,5.3,8.974,320.0,294.0,96.0
25329600.0,0.0,2.5,9.3,5.3,8.974,320.0,294.0,96.0
25333200.0,0.0,2.0,9.4,5.4,8.991,320.0,294.0,95.0
25336800.0,0.0,3.0,9.2,5.2,8.712,320.0,294.0,94.0
25340400.0,0.0,3.0,9.0,5.0,8.596,320.0,294.0,95.0
25344000.0,30.56,3.5,9.0,5.0,8.515,320.0,294.0,94.0
25347600.0,69.44,3.0,9.5,5.5,8.923,320.0,294.0,92.9
25351200.0,102.78,3.0,10.0,6.0,8.9,320.0,294.0,86.8
25354800.0,208.33,3.5,11.4,7.4,9.79,320.0,294.0,81.8
25358400.0,263.89,3.5,11.9,7.9,9.981,320.0,294.0,78.7
25362000.0,169.44,2.5,12.0,2.0,10.075,320.0,294.0,78.7
25365600.0,205.56,2.0,12.4,-2.1,10.353,320.0,294.0,77.7
25369200.0,180.56,2.5,12.6,-2.0,10.442,320.0,294.0,76.7
25372800.0,66.67,2.0,10.9,-6.8,9.408,320.0,294.0,82.8
25376400.0,5.56,1.5,9.4,-10.6,8.575,320.0,294.0,89.9
25380000.0,0.0,1.5,8.4,-11.6,7.925,320.0,294.0,93.9
25383600.0,0.0,1.5,9.2,-10.8,8.381,320.0,294.0,89.9
25387200.0,0.0,2.0,9.1,-10.9,8.284,320.0,294.0,89.9
25390800.0,0.0,2.0,8.4,-11.6,7.685,320.0,294.0,90.9
25394400.0,0.0,1.5,8.0,-12.0,7.689,320.0,294.0,96.0
25398000.0,0.0,1.5,8.1,-11.9,7.234,320.0,294.0,88.9
25401600.0,0.0,2.0,7.6,-12.4,6.906,320.0,294.0,90.9
25405200.0,0.0,1.5,7.6,-12.4,6.984,320.0,295.0,91.9
25408800.0,0.0,1.5,7.4,-12.6,7.019,320.0,295.0,95.0
25412400.0,0.0,2.0,7.5,-12.5,7.118,320.0,295.0,95.0
25416000.0,0.0,1.5,7.3,-12.7,6.921,320.0,295.0,95.0
25419600.0,0.0,1.5,6.5,-13.5,6.206,320.0,295.0,96.0
25423200.0,0.0,1.5,6.5,-13.5,6.132,320.0,295.0,95.0
25426800.0,0.0,1.5,7.5,-12.5,7.041,320.0,295.0,94.0
25430400.0,69.44,2.0,8.6,4.6,7.799,320.0,295.0,89.9
25434000.0,80.56,2.5,9.8,5.8,8.708,320.0,295.0,86.9
25437600.0,80.56,2.5,10.1,6.1,9.169,320.0,295.0,88.9
25441200.0,133.33,2.5,11.6,7.6,10.439,320.0,295.0,86.9
25444800.0,141.67,3.0,12.4,8.4,10.925,320.0,295.0,83.8
25448400.0,158.33,3.0,13.6,9.6,11.471,320.0,295.0,77.7
25452000.0,116.67,3.0,13.9,9.9,11.751,320.0,295.0,77.7
25455600.0,41.67,3.5,14.3,10.3,11.184,320.0,295.0,68.6
25459200.0,13.89,2.5,13.3,9.3,11.39,320.0,295.0,79.8
25462800.0,2.78,3.0,13.3,9.3,11.192,320.0,295.0,77.7
25466400.0,0.0,2.0,12.9,8.9,11.208,320.0,295.0,81.8
25470000.0,0.0,2.5,12.8,8.8,10.726,320.0,295.0,77.7
25473600.0,0.0,3.0,12.1,8.1,11.012,320.0,295.0,87.9
25477200.0,0.0,3.0,12.3,8.3,11.112,320.0,295.0,86.9
25480800.0,0.0,3.0,12.6,8.6,11.211,320.0,295.0,84.8
25484400.0,0.0,3.5,12.6,8.6,10.925,320.0,295.0,81.8
25488000.0,0.0,3.5,12.5,8.5,10.926,320.0,295.0,82.8
25491600.0,0.0,3.5,12.2,8.2,11.201,320.0,296.0,88.9
25495200.0,0.0,3.0,11.6,7.6,11.336,320.0,296.0,97.0
25498800.0,0.0,3.5,11.8,7.8,11.535,320.0,296.0,97.0
25502400.0,0.0,3.0,12.4,8.4,12.13,320.0,296.0,97.0
25506000.0,0.0,3.5,12.4,8.4,12.13,320.0,296.0,97.0
25509600.0,0.0,2.5,12.1,8.1,11.832,320.0,296.0,97.0
25513200.0,0.0,3.5,12.2,8.2,11.568,320.0,296.0,92.9
25516800.0,16.67,3.5,12.5,8.5,12.046,320.0,296.0,95.0
25520400.0,55.56,3.5,13.0,9.0,12.446,320.0,296.0,94.0
25524000.0,180.56,5.0,12.7,8.7,12.335,320.0,296.0,96.0
25527600.0,272.22,5.0,13.8,0.7,11.959,320.0,296.0,80.8
25531200.0,216.67,6.0,13.4,2.2,11.185,320.0,296.0,76.7
25534800.0,194.44,6.0,13.5,2.1,10.463,320.0,296.0,68.6
25538400.0,280.56,6.5,12.3,-7.4,9.97,320.0,296.0,74.7
25542000.0,83.33,5.5,12.4,-7.3,10.062,320.0,296.0,74.7
25545600.0,38.89,5.5,12.1,-7.6,10.263,320.0,296.0,79.8
25549200.0,0.0,7.0,12.3,-7.4,10.451,320.0,296.0,79.8
25552800.0,0.0,6.0,11.7,-8.3,10.074,320.0,296.0,81.8
25556400.0,0.0,5.5,11.9,-8.1,9.792,320.0,296.0,76.7
25560000.0,0.0,5.5,11.0,-9.0,9.593,320.0,296.0,83.8
25563600.0,0.0,6.5,11.0,-9.0,9.503,320.0,296.0,82.8
25567200.0,0.0,5.5,10.5,6.5,9.643,320.0,296.0,89.9
25570800.0,0.0,6.0,10.0,6.0,9.413,320.0,296.0,92.9
25574400.0,0.0,5.5,10.0,6.0,9.243,320.0,296.0,90.9
25578000.0,0.0,5.0,9.6,5.6,9.021,320.0,297.0,92.9
25581600.0,0.0,5.5,10.0,6.0,9.243,320.0,297.0,90.9
25585200.0,0.0,6.0,9.7,5.7,9.119,320.0,297.0,92.9
25588800.0,0.0,5.5,9.2,5.2,8.464,320.0,297.0,90.9
25592400.0,0.0,5.0,8.6,1.4,8.202,320.0,297.0,95.0
25596000.0,0.0,5.0,8.6,1.4,8.282,320.0,297.0,96.0
25599600.0,5.56,4.5,9.4,2.2,8.908,320.0,297.0,94.0
25603200.0,72.22,4.5,10.1,6.1,9.341,320.0,297.0,90.9
25606800.0,141.67,4.5,11.1,7.1,9.868,320.0,297.0,85.8
25610400.0,152.78,4.5,11.1,2.3,9.688,320.0,297.0,83.8
25614000.0,241.67,4.0,12.0,0.0,10.075,320.0,297.0,78.7
25617600.0,183.33,4.5,12.0,2.1,9.98,320.0,297.0,77.7
25621200.0,341.67,4.0,13.1,-5.5,8.963,320.0,297.0,57.5
25624800.0,319.44,4.5,12.7,-9.8,8.93,320.0,297.0,60.5
25628400.0,180.56,4.0,11.6,-8.4,8.267,320.0,297.0,63.5
25632000.0,52.78,3.5,10.7,-9.3,8.127,320.0,297.0,70.6
25635600.0,2.78,3.0,10.3,-9.7,8.126,320.0,297.0,74.7
25639200.0,0.0,3.5,9.9,-10.1,7.934,320.0,297.0,76.7
25642800.0,0.0,3.0,9.6,5.6,8.346,320.0,297.0,84.8
25646400.0,0.0,3.0,9.6,5.6,8.431,320.0,297.0,85.8
25650000.0,0.0,2.5,10.5,6.5,8.85,320.0,297.0,80.8
25653600.0,0.0,3.0,10.6,6.6,8.765,320.0,297.0,78.7
25657200.0,0.0,3.0,10.6,6.6,9.212,320.0,297.0,83.8
25660800.0,0.0,3.0,9.9,5.9,9.399,320.0,297.0,94.0
25664400.0,0.0,2.5,9.9,5.9,9.734,320.0,298.0,98.0
25668000.0,0.0,1.5,9.7,5.7,9.536,320.0,298.0,98.0
25671600.0,0.0,2.5,9.7,5.7,9.536,320.0,298.0,98.0
25675200.0,0.0,2.0,9.3,5.3,8.974,320.0,298.0,96.0
25678800.0,0.0,2.0,9.2,5.2,8.794,320.0,298.0,95.0
25682400.0,0.0,2.5,9.0,5.0,7.436,320.0,298.0,80.8
25686000.0,0.0,1.5,8.6,4.6,7.472,320.0,298.0,85.8
25689600.0,27.78,3.0,9.1,5.1,6.672,320.0,298.0,70.6
25693200.0,166.67,2.5,10.0,-1.0,7.31,320.0,298.0,68.6
25696800.0,280.56,3.0,10.8,-3.7,8.217,320.0,298.0,70.6
25700400.0,202.78,3.0,10.3,-0.2,7.945,320.0,298.0,72.7
25704000.0,208.33,3.5,10.9,-0.1,7.933,320.0,298.0,66.6
25707600.0,233.33,4.0,9.9,-3.7,7.579,320.0,298.0,72.7
25711200.0,147.22,3.0,9.9,-1.8,7.668,320.0,298.0,73.7
25714800.0,105.56,3.0,10.3,-1.4,8.035,320.0,298.0,73.7
